ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount,SalesOrderNumber
312,20200411,20200423,20200418,28587,3578.27,SO44386
351,20200411,20200423,20200418,11096,3374.99,SO44387
310,20200411,20200423,20200418,17924,3578.27,SO44388
313,20200411,20200423,20200418,17925,3578.27,SO44389
314,20200411,20200423,20200418,17353,3578.27,SO44390
313,20200411,20200423,20200418,17730,3578.27,SO44391
314,20200411,20200423,20200418,17910,3578.27,SO44392
345,20200412,20200424,20200419,29398,3399.99,SO44393
313,20200412,20200424,20200419,28246,3578.27,SO44394
314,20200412,20200424,20200419,28339,3578.27,SO44395
345,20200412,20200424,20200419,25901,3399.99,SO44396
330,20200412,20200424,20200419,14596,699.0982,SO44397
312,20200412,20200424,20200419,17733,3578.27,SO44398
311,20200413,20200425,20200420,28240,3578.27,SO44399
312,20200413,20200425,20200420,28588,3578.27,SO44400
312,20200413,20200425,20200420,17515,3578.27,SO44401
314,20200414,20200426,20200421,13666,3578.27,SO44402
350,20200414,20200426,20200421,19844,3374.99,SO44403
314,20200415,20200427,20200422,28221,3578.27,SO44404
310,20200415,20200427,20200422,28224,3578.27,SO44405
313,20200415,20200427,20200422,28299,3578.27,SO44406
351,20200415,20200427,20200422,11077,3374.99,SO44407
351,20200415,20200427,20200422,11103,3374.99,SO44408
320,20200415,20200427,20200422,25563,699.0982,SO44409
310,20200416,20200428,20200423,28223,3578.27,SO44410
312,20200416,20200428,20200423,28584,3578.27,SO44411
349,20200416,20200428,20200423,11100,3374.99,SO44412
310,20200417,20200429,20200424,13606,3578.27,SO44413
311,20200417,20200429,20200424,28340,3578.27,SO44414
312,20200417,20200429,20200424,28355,3578.27,SO44415
345,20200417,20200429,20200424,11069,3399.99,SO44416
311,20200417,20200429,20200424,17917,3578.27,SO44417
311,20200417,20200429,20200424,17919,3578.27,SO44418
310,20200417,20200429,20200424,17352,3578.27,SO44419
311,20200417,20200429,20200424,17512,3578.27,SO44420
313,20200418,20200430,20200425,13607,3578.27,SO44421
326,20200418,20200430,20200425,19353,699.0982,SO44422
313,20200418,20200430,20200425,28586,3578.27,SO44423
312,20200418,20200430,20200425,17916,3578.27,SO44424
311,20200418,20200430,20200425,17504,3578.27,SO44425
314,20200419,20200501,20200426,13770,3578.27,SO44426
314,20200419,20200501,20200426,14146,3578.27,SO44427
313,20200419,20200501,20200426,28362,3578.27,SO44428
314,20200419,20200501,20200426,28583,3578.27,SO44429
313,20200419,20200501,20200426,17927,3578.27,SO44430
312,20200419,20200501,20200426,17725,3578.27,SO44431
314,20200420,20200502,20200427,14165,3578.27,SO44432
312,20200420,20200502,20200427,28270,3578.27,SO44433
310,20200420,20200502,20200427,28580,3578.27,SO44434
312,20200421,20200503,20200428,28573,3578.27,SO44435
322,20200421,20200503,20200428,26630,699.0982,SO44436
344,20200421,20200503,20200428,11076,3399.99,SO44437
312,20200421,20200503,20200428,17909,3578.27,SO44438
310,20200422,20200504,20200429,14195,3578.27,SO44439
312,20200422,20200504,20200429,12261,3578.27,SO44440
312,20200422,20200504,20200429,22118,3578.27,SO44441
334,20200422,20200504,20200429,14599,699.0982,SO44442
310,20200422,20200504,20200429,17370,3578.27,SO44443
311,20200424,20200506,20200501,13697,3578.27,SO44444
314,20200425,20200507,20200502,17478,3578.27,SO44445
313,20200425,20200507,20200502,17914,3578.27,SO44446
312,20200426,20200508,20200503,12265,3578.27,SO44447
311,20200426,20200508,20200503,28264,3578.27,SO44448
312,20200426,20200508,20200503,28293,3578.27,SO44449
310,20200426,20200508,20200503,28294,3578.27,SO44450
313,20200426,20200508,20200503,28295,3578.27,SO44451
332,20200426,20200508,20200503,20164,699.0982,SO44452
310,20200426,20200508,20200503,17923,3578.27,SO44453
310,20200426,20200508,20200503,17926,3578.27,SO44454
312,20200426,20200508,20200503,17513,3578.27,SO44455
320,20200426,20200508,20200503,25560,699.0982,SO44456
311,20200427,20200509,20200504,28196,3578.27,SO44457
314,20200427,20200509,20200504,28247,3578.27,SO44458
314,20200427,20200509,20200504,28288,3578.27,SO44459
334,20200427,20200509,20200504,20150,699.0982,SO44460
313,20200427,20200509,20200504,17918,3578.27,SO44461
311,20200428,20200510,20200505,14155,3578.27,SO44462
332,20200428,20200510,20200505,19340,699.0982,SO44463
314,20200428,20200510,20200505,22120,3578.27,SO44464
320,20200428,20200510,20200505,14613,699.0982,SO44465
334,20200428,20200510,20200505,26640,699.0982,SO44466
346,20200428,20200510,20200505,11070,3399.99,SO44467
351,20200428,20200510,20200505,11075,3374.99,SO44468
314,20200428,20200510,20200505,17734,3578.27,SO44469
313,20200428,20200510,20200505,17735,3578.27,SO44470
322,20200428,20200510,20200505,25561,699.0982,SO44471
312,20200429,20200511,20200506,13685,3578.27,SO44472
312,20200429,20200511,20200506,28255,3578.27,SO44473
330,20200429,20200511,20200506,14601,699.0982,SO44474
345,20200429,20200511,20200506,11101,3399.99,SO44475
314,20200429,20200511,20200506,17913,3578.27,SO44476
310,20200429,20200511,20200506,17922,3578.27,SO44477
314,20200429,20200511,20200506,17726,3578.27,SO44478
350,20200430,20200512,20200507,29391,3374.99,SO44479
350,20200430,20200512,20200507,25891,3374.99,SO44480
347,20200501,20200513,20200508,29448,3399.99,SO44571
314,20200501,20200513,20200508,28664,3578.27,SO44572
347,20200501,20200513,20200508,25917,3399.99,SO44573
349,20200501,20200513,20200508,11107,3374.99,SO44574
344,20200501,20200513,20200508,11110,3399.99,SO44575
313,20200501,20200513,20200508,28660,3578.27,SO44576
314,20200502,20200514,20200509,28667,3578.27,SO44577
314,20200502,20200514,20200509,28653,3578.27,SO44578
312,20200502,20200514,20200509,28662,3578.27,SO44579
314,20200503,20200515,20200510,13782,3578.27,SO44580
348,20200503,20200515,20200510,11108,3374.99,SO44581
346,20200503,20200515,20200510,11134,3399.99,SO44582
310,20200503,20200515,20200510,18210,3578.27,SO44583
313,20200504,20200516,20200511,28671,3578.27,SO44584
312,20200504,20200516,20200511,28790,3578.27,SO44585
314,20200504,20200516,20200511,28794,3578.27,SO44586
311,20200504,20200516,20200511,28627,3578.27,SO44587
342,20200504,20200516,20200511,26683,699.0982,SO44588
346,20200504,20200516,20200511,11104,3399.99,SO44589
310,20200505,20200517,20200512,13795,3578.27,SO44590
330,20200505,20200517,20200512,17987,699.0982,SO44591
314,20200505,20200517,20200512,28761,3578.27,SO44592
313,20200505,20200517,20200512,28645,3578.27,SO44593
310,20200505,20200517,20200512,18250,3578.27,SO44594
345,20200505,20200517,20200512,11124,3399.99,SO44595
313,20200505,20200517,20200512,18238,3578.27,SO44596
310,20200506,20200518,20200513,12290,3578.27,SO44597
348,20200506,20200518,20200513,29400,3374.99,SO44598
310,20200506,20200518,20200513,28792,3578.27,SO44599
314,20200506,20200518,20200513,18243,3578.27,SO44600
345,20200506,20200518,20200513,11117,3399.99,SO44601
314,20200507,20200519,20200514,14702,3578.27,SO44602
342,20200507,20200519,20200514,20167,699.0982,SO44603
322,20200507,20200519,20200514,19364,699.0982,SO44604
314,20200507,20200519,20200514,28672,3578.27,SO44605
313,20200507,20200519,20200514,28772,3578.27,SO44606
310,20200507,20200519,20200514,28774,3578.27,SO44607
313,20200507,20200519,20200514,18200,3578.27,SO44608
311,20200507,20200519,20200514,18220,3578.27,SO44609
313,20200507,20200519,20200514,18241,3578.27,SO44610
314,20200508,20200520,20200515,13778,3578.27,SO44611
311,20200508,20200520,20200515,28675,3578.27,SO44612
313,20200508,20200520,20200515,28628,3578.27,SO44613
312,20200508,20200520,20200515,28650,3578.27,SO44614
314,20200508,20200520,20200515,28654,3578.27,SO44615
314,20200508,20200520,20200515,28655,3578.27,SO44616
313,20200508,20200520,20200515,28666,3578.27,SO44617
314,20200508,20200520,20200515,18205,3578.27,SO44618
312,20200509,20200521,20200516,13789,3578.27,SO44619
312,20200509,20200521,20200516,18204,3578.27,SO44620
313,20200509,20200521,20200516,18217,3578.27,SO44621
311,20200509,20200521,20200516,13771,3578.27,SO44622
312,20200510,20200522,20200517,12301,3578.27,SO44623
342,20200510,20200522,20200517,19357,699.0982,SO44624
314,20200510,20200522,20200517,28658,3578.27,SO44625
313,20200510,20200522,20200517,18272,3578.27,SO44626
349,20200510,20200522,20200517,11109,3374.99,SO44627
348,20200510,20200522,20200517,11356,3374.99,SO44628
311,20200510,20200522,20200517,18209,3578.27,SO44629
312,20200511,20200523,20200518,28765,3578.27,SO44630
310,20200511,20200523,20200518,28629,3578.27,SO44631
314,20200511,20200523,20200518,18196,3578.27,SO44632
310,20200511,20200523,20200518,18203,3578.27,SO44633
311,20200511,20200523,20200518,18213,3578.27,SO44634
310,20200511,20200523,20200518,18218,3578.27,SO44635
314,20200512,20200524,20200519,14705,3578.27,SO44636
311,20200512,20200524,20200519,28644,3578.27,SO44637
310,20200512,20200524,20200519,28651,3578.27,SO44638
330,20200512,20200524,20200519,14617,699.0982,SO44639
313,20200512,20200524,20200519,18246,3578.27,SO44640
313,20200512,20200524,20200519,18255,3578.27,SO44641
330,20200512,20200524,20200519,25567,699.0982,SO44642
314,20200513,20200525,20200520,12280,3578.27,SO44643
311,20200513,20200525,20200520,12279,3578.27,SO44644
344,20200513,20200525,20200520,11344,3399.99,SO44645
344,20200513,20200525,20200520,29449,3399.99,SO44646
312,20200513,20200525,20200520,28770,3578.27,SO44647
344,20200513,20200525,20200520,25916,3399.99,SO44648
344,20200513,20200525,20200520,25924,3399.99,SO44649
351,20200513,20200525,20200520,11147,3374.99,SO44650
313,20200514,20200526,20200521,14720,3578.27,SO44651
350,20200514,20200526,20200521,28407,3374.99,SO44652
326,20200514,20200526,20200521,20170,699.0982,SO44653
313,20200514,20200526,20200521,28619,3578.27,SO44654
346,20200514,20200526,20200521,11105,3399.99,SO44655
311,20200514,20200526,20200521,18275,3578.27,SO44656
350,20200514,20200526,20200521,11120,3374.99,SO44657
312,20200514,20200526,20200521,18201,3578.27,SO44658
313,20200514,20200526,20200521,18208,3578.27,SO44659
310,20200515,20200527,20200522,28775,3578.27,SO44660
336,20200515,20200527,20200522,14639,699.0982,SO44661
349,20200515,20200527,20200522,11151,3374.99,SO44662
313,20200515,20200527,20200522,18212,3578.27,SO44663
311,20200515,20200527,20200522,18222,3578.27,SO44664
334,20200515,20200527,20200522,25564,699.0982,SO44665
313,20200516,20200528,20200523,28763,3578.27,SO44666
310,20200516,20200528,20200523,28795,3578.27,SO44667
313,20200516,20200528,20200523,28621,3578.27,SO44668
350,20200516,20200528,20200523,25942,3374.99,SO44669
313,20200516,20200528,20200523,18245,3578.27,SO44670
311,20200516,20200528,20200523,18268,3578.27,SO44671
310,20200516,20200528,20200523,18207,3578.27,SO44672
314,20200517,20200529,20200524,13790,3578.27,SO44673
314,20200517,20200529,20200524,28635,3578.27,SO44674
336,20200517,20200529,20200524,25566,699.0982,SO44675
312,20200517,20200529,20200524,18198,3578.27,SO44676
310,20200518,20200530,20200525,22233,3578.27,SO44677
310,20200518,20200530,20200525,22121,3578.27,SO44678
346,20200518,20200530,20200525,11106,3399.99,SO44679
312,20200519,20200531,20200526,12296,3578.27,SO44680
342,20200519,20200531,20200526,17982,699.0982,SO44681
310,20200519,20200531,20200526,28797,3578.27,SO44682
312,20200519,20200531,20200526,28799,3578.27,SO44683
310,20200519,20200531,20200526,28643,3578.27,SO44684
310,20200519,20200531,20200526,18249,3578.27,SO44685
313,20200520,20200601,20200527,14712,3578.27,SO44686
342,20200520,20200601,20200527,20172,699.0982,SO44687
310,20200520,20200601,20200527,18244,3578.27,SO44688
310,20200520,20200601,20200527,18269,3578.27,SO44689
344,20200520,20200601,20200527,11111,3399.99,SO44690
346,20200521,20200602,20200528,28414,3399.99,SO44691
311,20200521,20200602,20200528,28670,3578.27,SO44692
311,20200521,20200602,20200528,28676,3578.27,SO44693
311,20200521,20200602,20200528,22232,3578.27,SO44694
346,20200521,20200602,20200528,19855,3399.99,SO44695
313,20200521,20200602,20200528,18254,3578.27,SO44696
310,20200522,20200603,20200529,18219,3578.27,SO44697
326,20200522,20200603,20200529,25565,699.0982,SO44698
313,20200523,20200604,20200530,22234,3578.27,SO44699
314,20200523,20200604,20200530,28769,3578.27,SO44700
336,20200523,20200604,20200530,14636,699.0982,SO44701
314,20200523,20200604,20200530,18260,3578.27,SO44702
311,20200524,20200605,20200531,12300,3578.27,SO44703
350,20200524,20200605,20200531,29403,3374.99,SO44704
311,20200524,20200605,20200531,28678,3578.27,SO44705
311,20200524,20200605,20200531,28618,3578.27,SO44706
311,20200524,20200605,20200531,28649,3578.27,SO44707
350,20200524,20200605,20200531,25909,3374.99,SO44708
311,20200524,20200605,20200531,18240,3578.27,SO44709
313,20200525,20200606,20200601,28674,3578.27,SO44710
310,20200525,20200606,20200601,18248,3578.27,SO44711
348,20200525,20200606,20200601,11112,3374.99,SO44712
313,20200526,20200607,20200602,22128,3578.27,SO44713
313,20200526,20200607,20200602,28657,3578.27,SO44714
314,20200526,20200607,20200602,22182,3578.27,SO44715
314,20200526,20200607,20200602,22230,3578.27,SO44716
336,20200526,20200607,20200602,14616,699.0982,SO44717
314,20200526,20200607,20200602,18239,3578.27,SO44718
313,20200527,20200608,20200603,14700,3578.27,SO44719
311,20200527,20200608,20200603,28625,3578.27,SO44720
342,20200527,20200608,20200603,26643,699.0982,SO44721
310,20200528,20200609,20200604,13774,3578.27,SO44722
345,20200528,20200609,20200604,29410,3399.99,SO44723
314,20200528,20200609,20200604,28665,3578.27,SO44724
345,20200528,20200609,20200604,25910,3399.99,SO44725
332,20200528,20200609,20200604,14614,699.0982,SO44726
313,20200528,20200609,20200604,18273,3578.27,SO44727
344,20200528,20200609,20200604,11126,3399.99,SO44728
310,20200529,20200610,20200605,12307,3578.27,SO44729
311,20200529,20200610,20200605,14697,3578.27,SO44730
312,20200529,20200610,20200605,28661,3578.27,SO44731
312,20200529,20200610,20200605,18251,3578.27,SO44732
313,20200529,20200610,20200605,18214,3578.27,SO44733
313,20200530,20200611,20200606,12285,3578.27,SO44734
311,20200530,20200611,20200606,28673,3578.27,SO44735
328,20200530,20200611,20200606,14634,699.0982,SO44736
314,20200530,20200611,20200606,18242,3578.27,SO44737
313,20200530,20200611,20200606,18252,3578.27,SO44738
312,20200530,20200611,20200606,18202,3578.27,SO44739
310,20200531,20200612,20200607,12383,3578.27,SO44803
310,20200531,20200612,20200607,28829,3578.27,SO44804
314,20200531,20200612,20200607,29011,3578.27,SO44805
311,20200531,20200612,20200607,18452,3578.27,SO44806
350,20200531,20200612,20200607,11365,3374.99,SO44807
311,20200601,20200613,20200608,13836,3578.27,SO44808
342,20200601,20200613,20200608,20552,699.0982,SO44809
311,20200601,20200613,20200608,29126,3578.27,SO44810
311,20200601,20200613,20200608,22732,3578.27,SO44811
314,20200601,20200613,20200608,28988,3578.27,SO44812
312,20200601,20200613,20200608,18695,3578.27,SO44813
313,20200601,20200613,20200608,18281,3578.27,SO44814
351,20200601,20200613,20200608,11444,3374.99,SO44815
312,20200602,20200614,20200609,12321,3578.27,SO44816
312,20200602,20200614,20200609,14777,3578.27,SO44817
313,20200602,20200614,20200609,28827,3578.27,SO44818
313,20200602,20200614,20200609,28853,3578.27,SO44819
350,20200602,20200614,20200609,25972,3374.99,SO44820
345,20200602,20200614,20200609,25975,3399.99,SO44821
311,20200602,20200614,20200609,18486,3578.27,SO44822
313,20200602,20200614,20200609,18488,3578.27,SO44823
312,20200602,20200614,20200609,18694,3578.27,SO44824
312,20200602,20200614,20200609,18309,3578.27,SO44825
314,20200603,20200615,20200610,12308,3578.27,SO44826
344,20200603,20200615,20200610,25973,3399.99,SO44827
312,20200603,20200615,20200610,28997,3578.27,SO44828
334,20200603,20200615,20200610,14643,699.0982,SO44829
314,20200603,20200615,20200610,18337,3578.27,SO44830
350,20200604,20200616,20200611,29467,3374.99,SO44831
311,20200604,20200616,20200611,28804,3578.27,SO44832
310,20200604,20200616,20200611,28842,3578.27,SO44833
350,20200604,20200616,20200611,25952,3374.99,SO44834
311,20200604,20200616,20200611,18338,3578.27,SO44835
314,20200604,20200616,20200611,18465,3578.27,SO44836
312,20200605,20200617,20200612,13808,3578.27,SO44837
311,20200605,20200617,20200612,14138,3578.27,SO44838
314,20200605,20200617,20200612,28825,3578.27,SO44839
314,20200605,20200617,20200612,28857,3578.27,SO44840
314,20200605,20200617,20200612,18335,3578.27,SO44841
310,20200606,20200618,20200613,14140,3578.27,SO44842
312,20200606,20200618,20200613,29058,3578.27,SO44843
314,20200606,20200618,20200613,29139,3578.27,SO44844
313,20200606,20200618,20200613,28845,3578.27,SO44845
314,20200606,20200618,20200613,18334,3578.27,SO44846
346,20200606,20200618,20200613,11445,3399.99,SO44847
348,20200607,20200619,20200614,28418,3374.99,SO44848
322,20200607,20200619,20200614,17996,699.0982,SO44849
336,20200607,20200619,20200614,19417,699.0982,SO44850
310,20200607,20200619,20200614,22299,3578.27,SO44851
311,20200607,20200619,20200614,29128,3578.27,SO44852
348,20200607,20200619,20200614,19874,3374.99,SO44853
311,20200607,20200619,20200614,29004,3578.27,SO44854
320,20200607,20200619,20200614,26692,699.0982,SO44855
